Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","95.756764","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","98.161026","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","97.708275","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","96.428084","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","94.663917","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","93.859894","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","94.281421","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","98.410819","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.010232","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","99.87055","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","95.319625","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","93.329083","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","97.840978","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","99.207036","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","100.057895","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","99.503666","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","100.377943","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","101.845479","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.721409","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","99.901774","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","100.682379","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","100.99462","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","102.704144","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","102.227976","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","102.493381","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","102.649502","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","102.087467","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","100.822887","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","100.799469","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","97.591184","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","99.191424","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","102.368484","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","103.016386","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","102.235782","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","101.049263","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","101.603492","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","103.031998","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","101.96257","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","102.719756","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","101.322474","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","101.384923","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","101.689358","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","101.080487","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","101.174159","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.502013","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","102.907102","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","98.910406","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","196","Cyprus","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","100.760439","X","Figure from international organizations","base year is 2015"
